CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_TO_LIMIT_RATIO,PAYMENT_TO_MIN_PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_CASH_ADVANCE,MONTHLY_AVG_PAYMENTS,CASH_ADVANCE_SHARE,PURCHASE_TYPE,IS_FULL_PAYER,HIGH_LIMIT_TIER
C15057,3007.664861,1.0,534.26,365.51,168.75,0.0,0.833333,0.583333,0.75,0.0,0,21,16000.0,3007.94197,807.008705,0.0,12,0.1879790536950131,3.7272732178610983,44.52166666666667,0.0,250.6618308333333,0.0,Both,0,1
C15058,1871.597836,1.0,3220.25,208.49,3011.76,2367.006699,0.833333,0.166667,0.75,0.416667,15,28,5500.0,448.564207,559.391166,0.0,12,0.3402905150176536,0.8018793042241339,268.3541666666667,197.25055825,37.38035058333333,0.42364380630430065,Both,0,1
C15059,1455.745146,1.0,266.0,266.0,0.0,168.514165,0.222222,0.222222,0.0,0.222222,2,4,1500.0,284.966485,302.737808,0.0,9,0.9704967575300216,0.9412979418382411,29.555555555555557,18.72379611111111,31.662942777777776,0.3878220198454976,One_Off_Only,0,0
C15060,1986.558317,1.0,0.0,0.0,0.0,872.861808,0.0,0.0,0.0,0.166667,4,0,6500.0,653.211583,587.112789,0.0,12,0.30562435599134713,1.1125827679324702,0.0,72.738484,54.43429858333334,0.9999999885434329,No_Purchases,0,1
C15061,36.174755,1.0,315.0,0.0,315.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,294.181491,166.626282,0.0,12,0.036174754638252454,1.765516638874734,26.25,0.0,24.51512425,0.0,Installments_Only,0,0
C15062,129.836526,0.909091,1433.99,743.99,690.0,0.0,0.909091,0.454545,0.636364,0.0,0,19,4000.0,1363.134203,141.64886,0.875,11,0.03245913141885217,9.623332702901195,130.36272727272728,0.0,123.92129118181819,0.0,Both,1,0
C15063,206.978089,1.0,0.0,0.0,0.0,500.665069,0.0,0.0,0.0,0.090909,2,0,3000.0,936.856845,163.934517,0.090909,11,0.06899269610335768,5.714823241598153,0.0,45.51500627272728,85.16880409090909,0.9999999800265679,No_Purchases,0,0
C15064,1192.594159,1.0,1324.82,1000.12,324.7,914.684674,0.666667,0.5,0.416667,0.333333,4,17,6000.0,610.477936,361.259813,0.0,12,0.19876569283539053,1.6898583709930015,110.40166666666666,76.22372283333333,50.873161333333336,0.40843168604866376,Both,0,1
C15065,50.564486,0.909091,84.0,84.0,0.0,259.105418,0.083333,0.083333,0.0,0.083333,2,2,2000.0,474.054081,222.202924,0.3,12,0.025282242873588788,2.13342853969696,7.0,21.592118166666666,39.50450675,0.755177262890752,One_Off_Only,1,0
C15067,62.104602,0.636364,377.62,0.0,377.62,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,548.900318,99.168927,0.181818,12,0.024841840700632636,5.535002538143572,31.468333333333334,0.0,45.741693166666664,0.0,Installments_Only,1,0
C15068,56.945201,0.454545,328.1,328.1,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,6500.0,437.845434,117.947254,0.0,12,0.008760800140368,3.7122135702952805,27.34166666666667,0.0,36.4871195,0.0,One_Off_Only,0,1
C15069,8.421315,0.272727,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,250.155585,122.06814,0.0,12,0.001403552497660746,2.049310856271681,5.0,0.0,20.84629875,0.0,One_Off_Only,0,1
C15070,15.810927,0.363636,246.29,246.29,0.0,0.0,0.181818,0.181818,0.0,0.0,0,4,500.0,149.886496,23.3231,0.0,11,0.03162185336756293,6.426522706448668,22.39,0.0,13.62604509090909,0.0,One_Off_Only,0,0
C15071,44.613002,0.363636,281.7,281.7,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,401.455848,75.081916,0.0,12,0.005948400258735467,5.34690396727436,23.474999999999998,0.0,33.454654,0.0,One_Off_Only,0,1
C15073,2342.724406,0.909091,0.0,0.0,0.0,4697.170219,0.0,0.0,0.0,0.333333,7,0,8000.0,6049.990217,517.090852,0.090909,12,0.2928405503839493,11.700052469695354,0.0,391.4308515833333,504.1658514166666,0.9999999978710586,No_Purchases,0,1
C15074,3164.714813,1.0,839.65,815.65,24.0,96.764357,0.5,0.416667,0.083333,0.083333,1,7,4000.0,740.325412,1010.532573,0.0,12,0.7911787012720533,0.7326091453698332,69.97083333333333,8.063696416666668,61.69378433333333,0.10333497691839665,Both,0,0
C15075,2068.865586,1.0,0.0,0.0,0.0,1285.834671,0.0,0.0,0.0,0.166667,2,0,2500.0,607.215424,496.404113,0.0,12,0.827546231089815,1.2232280028826432,0.0,107.15288925,50.60128533333333,0.9999999922229504,No_Purchases,0,0
C15076,0.0,0.0,265.76,0.0,265.76,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,288.141157,14.094123,0.0,12,0.0,20.44404980426962,22.146666666666665,0.0,24.011763083333335,0.0,Installments_Only,0,0
C15077,14.891908,0.818182,59.8,59.8,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,500.0,98.211239,119.964053,0.0,12,0.029783815404323694,0.8186721635128347,4.983333333333333,0.0,8.184269916666667,0.0,One_Off_Only,0,0
C15078,1367.301373,1.0,231.41,0.0,231.41,0.0,1.0,0.0,1.0,0.0,0,16,2500.0,107.242408,257.56864,0.0,6,0.5469205470123177,0.41636436732498305,38.568333333333335,0.0,17.873734666666667,0.0,Installments_Only,0,0
C15079,299.82542,1.0,480.0,130.0,350.0,416.566286,1.0,0.142857,0.857143,0.428571,3,8,1000.0,113.970639,100.59858,0.0,7,0.29982541700174586,1.1329248153478095,68.57142857142857,59.50946942857143,16.281519857142857,0.464624075049995,Both,0,0
C15080,0.0,0.0,0.0,0.0,0.0,253.887233,0.0,0.0,0.0,0.111111,1,0,500.0,2437.932505,312.343947,0.0,9,0.0,7.805281486524807,0.0,28.209692555555556,270.8813894444445,0.9999999606124361,No_Purchases,0,0
C15081,1176.088299,1.0,0.0,0.0,0.0,1106.360593,0.0,0.0,0.0,0.166667,4,0,1200.0,27.832777,7751.321328,0.0,12,0.9800735743327202,0.0035907138649449192,0.0,92.19671608333334,2.319398083333333,0.9999999909613557,No_Purchases,0,0
C15082,1164.125671,1.0,0.0,0.0,0.0,3087.004701,0.0,0.0,0.0,0.25,5,0,3500.0,244.853194,748.670976,0.0,12,0.3326073336211219,0.32705046486201084,0.0,257.25039175,20.404432833333335,0.9999999967606139,No_Purchases,0,0
C15083,25.499945,0.727273,62.53,62.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,1637.518241,110.864194,0.090909,12,0.014999967558823721,14.77048661261303,5.210833333333333,0.0,136.45985341666668,0.0,One_Off_Only,0,0
C15084,3646.30636,1.0,594.88,133.9,460.98,3281.891728,0.416667,0.166667,0.333333,0.5,15,9,9000.0,732.79341,1135.596349,0.0,12,0.40514515066094986,0.645293905878048,49.57333333333333,273.4909773333333,61.0661175,0.846552737637606,Both,0,1
C15085,164.583178,0.454545,1489.28,918.48,570.8,0.0,0.333333,0.25,0.25,0.0,0,8,3500.0,1858.087268,176.445411,0.0,12,0.047023765008503526,10.530663008817893,124.10666666666667,0.0,154.84060566666668,0.0,Both,0,0
C15086,2980.628942,1.0,1352.52,1352.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,782.875155,760.415003,0.0,12,0.2980628939019371,1.0295366893288838,112.71,0.0,65.23959624999999,0.0,One_Off_Only,0,1
C15087,3350.186138,1.0,0.0,0.0,0.0,2887.013513,0.0,0.0,0.0,0.5,10,0,4500.0,1161.817205,902.109479,0.0,12,0.7444858067900316,1.2878893517547294,0.0,240.58445941666665,96.81810041666667,0.9999999965362129,No_Purchases,0,0
C15088,1101.8547,1.0,0.0,0.0,0.0,38.930597,0.0,0.0,0.0,0.083333,1,0,2100.0,292.271318,282.262223,0.0,12,0.5246927117871776,1.035460234596812,0.0,3.2442164166666667,24.355943166666666,0.9999997431326976,No_Purchases,0,0
C15089,468.294595,1.0,4164.14,3215.54,948.6,0.0,1.0,1.0,1.0,0.0,0,53,4000.0,3958.926162,203.066713,1.0,12,0.11707364845731588,19.49569138415653,347.0116666666667,0.0,329.91051350000004,0.0,Both,1,0
C15090,63.928065,1.0,183.6,0.0,183.6,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,141.055898,171.950243,0.0,12,0.042618709715875266,0.8203296915183952,15.299999999999999,0.0,11.754658166666667,0.0,Installments_Only,0,0
C15091,906.613422,0.888889,0.0,0.0,0.0,2222.768202,0.0,0.0,0.0,0.666667,11,0,3000.0,1450.04403,229.914965,0.142857,9,0.30220447299265174,6.306870746457467,0.0,246.9742446666667,161.11600333333334,0.9999999955011053,No_Purchases,1,0
C15092,798.693995,1.0,0.0,0.0,0.0,1865.808018,0.0,0.0,0.0,0.666667,11,0,3000.0,180.865117,301.842645,0.0,12,0.2662313307792289,0.5992033067692173,0.0,155.4840015,15.072093083333334,0.9999999946403918,No_Purchases,0,0
C15093,3.750633,0.181818,159.6,0.0,159.6,879.373487,0.166667,0.0,0.083333,0.083333,2,2,4500.0,966.963956,14.83825,0.0,12,0.0008334739981478356,65.16693709370236,13.299999999999999,73.28112391666666,80.58032966666667,0.8463868323293717,Installments_Only,0,0
C15094,1281.842665,1.0,0.0,0.0,0.0,371.667107,0.0,0.0,0.0,0.333333,4,0,1500.0,576.243687,407.81451,0.0,12,0.8545617709695882,1.41300434079689,0.0,30.972258916666664,48.02030725,0.9999999730942031,No_Purchases,0,0
C15095,863.130387,1.0,37.3,37.3,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1000.0,164.343581,176.441403,0.0,12,0.8631303783686963,0.9314342829480741,3.108333333333333,0.0,13.695298416666667,0.0,One_Off_Only,0,0
C15096,50.302615,0.636364,0.0,0.0,0.0,575.797773,0.0,0.0,0.0,0.166667,2,0,500.0,511.341658,186.033645,0.0,12,0.10060522798789545,2.74865135558402,0.0,47.98314775,42.61180483333333,0.9999999826327918,No_Purchases,0,0
C15097,33.817964,0.909091,232.45,0.0,232.45,0.0,0.833333,0.0,0.833333,0.0,0,10,1800.0,243.407128,141.988053,0.363636,12,0.018787757673401347,1.714278812297059,19.370833333333334,0.0,20.283927333333335,0.0,Installments_Only,1,0
C15098,559.917793,1.0,4760.11,2907.18,1852.93,19.930337,1.0,1.0,1.0,0.083333,1,85,4000.0,3632.719723,239.701062,0.181818,12,0.13997944790005137,15.155208496522702,396.6758333333333,1.6608614166666669,302.7266435833333,0.0041694913752157925,Both,1,0
C15099,2671.979402,1.0,1469.66,1427.43,42.23,2150.272488,0.666667,0.583333,0.166667,0.25,19,43,3000.0,4047.049777,1682.737989,0.0,12,0.8906597976978006,2.405038561799305,122.47166666666668,179.18937400000002,337.25414808333335,0.5940090013247533,Both,0,0
C15100,814.781581,1.0,832.7,832.7,0.0,757.375098,0.666667,0.666667,0.0,0.333333,7,19,4000.0,265.237605,226.573606,0.0,12,0.20369539474076148,1.1706464754484034,69.39166666666667,63.114591499999996,22.103133749999998,0.47631403962585644,One_Off_Only,0,0
C15101,1184.434511,0.818182,99.8,99.8,0.0,3445.51955,0.083333,0.083333,0.0,0.583333,48,2,3000.0,3497.925485,512.876256,0.111111,12,0.3948115023506283,6.820213211035974,8.316666666666666,287.12662916666665,291.4937904166667,0.9718502074887714,One_Off_Only,1,0
C15102,3.198999,0.090909,45.87,0.0,45.87,0.0,0.083333,0.0,0.083333,0.0,0,1,3000.0,89.700598,14.369082,0.0,12,0.0010663329964455566,6.242607257299208,3.8225,0.0,7.475049833333333,0.0,Installments_Only,0,0
C15103,33.267171,0.909091,341.45,0.0,341.45,0.0,0.833333,0.0,0.833333,0.0,0,17,5000.0,361.47312,156.23979,0.9,12,0.006653434186693131,2.313578998437018,28.454166666666666,0.0,30.12276,0.0,Installments_Only,1,0
C15104,261.462528,1.0,2893.57,1690.63,1202.94,0.0,1.0,1.0,1.0,0.0,0,71,10000.0,2567.609796,182.974604,1.0,12,0.02614625277385375,14.032601243798771,241.13083333333336,0.0,213.96748300000002,0.0,Both,1,1
C15105,2659.411879,1.0,177.62,177.62,0.0,1831.115496,0.166667,0.166667,0.0,0.583333,19,4,4000.0,577.131439,624.924987,0.0,12,0.6648529680878676,0.9235211293684257,14.801666666666668,152.59295799999998,48.094286583333336,0.9115762082815497,One_Off_Only,0,0
C15106,8.077527,0.545455,125.0,0.0,125.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1500.0,155.940858,97.910986,0.714286,11,0.00538501796409988,1.5926797231232332,11.363636363636363,0.0,14.176441636363636,0.0,Installments_Only,1,0
C15107,115.937936,0.272727,0.0,0.0,0.0,1529.395551,0.0,0.0,0.0,0.083333,4,0,1800.0,109.424145,229.044312,0.0,12,0.0644099640866113,0.47774222929656385,0.0,127.44962925,9.118678749999999,0.9999999934614692,No_Purchases,0,0
C15108,69.37782,0.545455,588.02,71.3,516.72,0.0,0.333333,0.083333,0.333333,0.0,0,5,7000.0,1596.674994,241.434175,0.4,12,0.009911117128698405,6.61329295186595,49.001666666666665,0.0,133.0562495,0.0,Both,1,1
C15109,61.588389,0.818182,250.0,39.0,211.0,0.0,0.666667,0.083333,0.666667,0.0,0,12,1000.0,282.556704,149.753219,0.111111,12,0.061588388384116115,1.8868154355456337,20.833333333333332,0.0,23.546392,0.0,Both,1,0
C15110,2.081357,0.181818,26.49,26.49,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,78.573329,42.09528,0.0,12,0.0002775142662966477,1.8665586815056978,2.2075,0.0,6.5477774166666665,0.0,One_Off_Only,0,1
C15111,3092.189629,1.0,60.82,0.0,60.82,2361.473149,0.25,0.0,0.166667,0.5,17,3,3500.0,856.196277,889.485238,0.0,12,0.8834827486186206,0.9625750161963339,5.068333333333333,196.78942908333332,71.34968975,0.9748915568811214,Installments_Only,0,0
C15112,564.325877,1.0,0.0,0.0,0.0,36.998782,0.0,0.0,0.0,0.083333,1,0,600.0,239.847051,336.627401,0.0,12,0.9405431126576148,0.7125000613809195,0.0,3.083231833333333,19.98725425,0.9999997297209055,No_Purchases,0,0
C15113,10.684577,0.181818,300.0,0.0,300.0,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,368.807294,312.343947,0.0,12,0.0026711442433221396,1.1807729451285656,25.0,0.0,30.733941166666668,0.0,Installments_Only,0,0
C15114,2067.148279,1.0,792.68,441.9,350.78,446.493825,0.583333,0.25,0.5,0.333333,7,21,3500.0,697.332323,611.827896,0.0,12,0.590613792312532,1.1397523979561663,66.05666666666666,37.20781875,58.11102691666667,0.36031573003637546,Both,0,0
C15115,966.732798,1.0,1093.0,1093.0,0.0,247.199642,0.333333,0.333333,0.0,0.166667,2,7,7500.0,1226.547045,218.206833,0.0,12,0.1288977062281364,5.621029240590773,91.08333333333333,20.59997016666667,102.21225375,0.1844498628477483,One_Off_Only,0,1
C15116,4099.755913,1.0,0.0,0.0,0.0,4933.666708,0.0,0.0,0.0,0.75,14,0,12000.0,3005.016513,929.740389,0.0,12,0.3416463257986281,3.2321027635586264,0.0,411.13889233333333,250.41804275,0.99999999797311,No_Purchases,0,1
C15117,1507.001995,1.0,209.1,209.1,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1800.0,443.628394,417.620633,0.0,12,0.8372233259043149,1.0622760187647142,17.425,0.0,36.96903283333334,0.0,One_Off_Only,0,0
C15118,2220.864979,1.0,2884.42,1327.83,1556.59,0.0,0.75,0.583333,0.666667,0.0,0,46,4500.0,1355.527973,555.596549,0.0,12,0.49352554979216545,2.4397702812266697,240.36833333333334,0.0,112.96066441666666,0.0,Both,0,0
C15121,92.325796,1.0,371.16,0.0,371.16,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,205.804949,170.367631,0.166667,12,0.04616289776918551,1.208004922718863,30.930000000000003,0.0,17.150412416666665,0.0,Installments_Only,1,0
C15122,3583.515054,1.0,5683.71,219.98,5463.73,0.0,1.0,0.166667,1.0,0.0,0,110,3000.0,4752.379612,8296.912755,0.0,12,1.1945050140183164,0.5727889091527649,473.6425,0.0,396.03163433333333,0.0,Both,0,0
C15123,3343.299372,1.0,790.8,0.0,790.8,5001.962631,1.0,0.0,1.0,0.333333,4,17,5000.0,1325.639966,848.308643,0.0,12,0.6686598730626803,1.5626858942343007,65.89999999999999,416.83021925,110.46999716666666,0.8634848242524426,Installments_Only,0,0
C15124,2133.901379,1.0,303.03,9.03,294.0,0.0,1.0,0.083333,1.0,0.0,0,13,3000.0,1512.770602,615.208288,0.0,12,0.711300457295665,2.4589567580897618,25.252499999999998,0.0,126.06421683333333,0.0,Both,0,0
C15125,217.993205,1.0,2435.21,1681.89,753.32,0.0,1.0,1.0,0.666667,0.0,0,30,7500.0,2024.009974,193.289032,1.0,12,0.02906576062791232,10.471416036093759,202.93416666666667,0.0,168.66749783333333,0.0,Both,1,1
C15126,50.803778,0.25,0.0,0.0,0.0,892.941422,0.0,0.0,0.0,0.125,2,0,1500.0,1272.269385,28.024972,0.333333,8,0.033869185107538766,45.39768785578524,0.0,111.61767775,159.033673125,0.9999999888010572,No_Purchases,1,0
C15127,319.037744,0.818182,1262.28,1262.28,0.0,0.0,0.25,0.25,0.0,0.0,0,6,10500.0,1350.541585,218.810614,0.125,12,0.03038454701868138,6.172193837352249,105.19,0.0,112.54513208333333,0.0,One_Off_Only,1,1
C15128,100.208311,0.909091,0.0,0.0,0.0,182.143966,0.0,0.0,0.0,0.090909,1,0,3000.0,175.911508,145.244181,0.0,11,0.033402770221990764,1.211143156837164,0.0,16.558542363636363,15.991955272727273,0.9999999450983764,No_Purchases,0,0
C15129,7.168805,0.272727,88.04,88.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,553.411253,85.677168,0.0,12,0.004779203301471978,6.4592609831290195,7.336666666666667,0.0,46.117604416666666,0.0,One_Off_Only,0,0
C15130,1747.876077,1.0,0.0,0.0,0.0,2774.385866,0.0,0.0,0.0,0.25,7,0,3000.0,495.398338,379.91166,0.0,12,0.5826253570579154,1.3039829442459614,0.0,231.19882216666667,41.28319483333333,0.9999999963955987,No_Purchases,0,0
C15131,519.444307,1.0,525.0,0.0,525.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1500.456687,806.258492,0.083333,12,0.519444301805557,1.8610119251802941,43.75,0.0,125.03805725000001,0.0,Installments_Only,0,0
C15132,4320.267209,1.0,117.23,117.23,0.0,2746.430467,0.083333,0.083333,0.0,0.333333,6,1,8000.0,1200.321938,1017.299239,0.0,12,0.5400334004499582,1.1799103746315653,9.769166666666667,228.86920558333335,100.02682816666668,0.959062880903112,One_Off_Only,0,1
C15133,2811.486863,1.0,692.52,692.52,0.0,637.084199,1.0,1.0,0.0,0.25,5,13,3000.0,1848.537683,2532.728316,0.0,12,0.9371622845427924,0.7298602317602064,57.71,53.09034991666667,154.04480691666666,0.47915326582724443,One_Off_Only,0,0
C15134,125.793836,1.0,630.0,0.0,630.0,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,373.891965,166.265696,0.2,12,0.12579383474206166,2.2487617801352253,52.5,0.0,31.15766375,0.0,Installments_Only,1,0
C15135,3798.323722,1.0,0.0,0.0,0.0,182.513182,0.0,0.0,0.0,0.166667,2,0,4000.0,916.384302,1193.658503,0.0,12,0.9495809281260477,0.7677106073636322,0.0,15.209431833333333,76.3653585,0.9999999452094399,No_Purchases,0,0
C15136,4274.488095,1.0,0.0,0.0,0.0,12527.49129,0.0,0.0,0.0,0.583333,17,0,10500.0,9836.835644,1115.092967,0.083333,12,0.4070941038980056,8.821538514630964,0.0,1043.9576075,819.7363036666667,0.9999999992017556,No_Purchases,0,1
C15137,900.557796,1.0,1865.55,1865.55,0.0,583.31815,0.583333,0.583333,0.0,0.25,7,20,3000.0,676.956491,232.309851,0.090909,12,0.30018593099938023,2.9140239165310335,155.4625,48.60984583333333,56.41304091666667,0.23819908295920672,One_Off_Only,0,0
C15138,858.857651,1.0,1013.61,631.13,382.48,0.0,0.5,0.25,0.416667,0.0,0,13,2500.0,739.761292,257.745004,0.0,12,0.34354305902582777,2.8701284285561393,84.4675,0.0,61.64677433333333,0.0,Both,0,0
C15139,6537.852206,0.909091,2598.51,2422.55,175.96,0.0,0.272727,0.090909,0.272727,0.0,0,26,16000.0,2209.410409,1385.561503,0.0,11,0.40861576261961513,1.5945956843274416,236.22818181818184,0.0,200.85549172727272,0.0,Both,0,1
C15140,1793.970596,1.0,1004.9,1004.9,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,2500.0,2697.139893,466.169801,0.0,12,0.7175882355296469,5.7857455145245344,83.74166666666666,0.0,224.76165775,0.0,One_Off_Only,0,0
C15141,3215.903805,1.0,745.48,0.0,745.48,0.0,1.0,0.0,1.0,0.0,0,35,2500.0,0.0,312.343947,0.0,12,1.2863615168545537,0.0,62.123333333333335,0.0,0.0,0.0,Installments_Only,0,0
C15142,1893.704851,1.0,4124.81,3035.9,1088.91,0.0,1.0,0.75,1.0,0.0,0,72,6500.0,3235.222635,415.452888,0.0,12,0.29133920739793967,7.7872188413522645,343.7341666666667,0.0,269.60188625,0.0,Both,0,1
C15143,7.50839,0.181818,95.0,95.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,547.880399,84.010008,0.0,12,0.0018770974953072562,6.521607922997945,7.916666666666667,0.0,45.65669991666667,0.0,One_Off_Only,0,0
C15144,1180.178744,1.0,233.35,233.35,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,14000.0,599.388563,336.726753,0.0,12,0.08429848165407251,1.7800443233554324,19.445833333333333,0.0,49.94904691666667,0.0,One_Off_Only,0,1
C15145,3232.101217,1.0,495.0,495.0,0.0,4815.406969,0.166667,0.166667,0.0,0.583333,14,2,5500.0,5434.899642,1006.907571,0.083333,12,0.5876547656588095,5.397615177951471,41.25,401.2839140833333,452.90830350000005,0.906786803354719,One_Off_Only,0,1
C15146,6963.435383,1.0,2951.93,2951.93,0.0,0.0,0.333333,0.333333,0.0,0.0,0,10,8000.0,1069.094662,11142.93224,0.0,12,0.8704294217869633,0.09594374604583995,245.99416666666664,0.0,89.09122183333334,0.0,One_Off_Only,0,1
C15147,368.330629,1.0,1029.29,1029.29,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,6500.0,1393.630631,170.881343,0.0,12,0.05666625052820577,8.155545391778354,85.77416666666666,0.0,116.13588591666667,0.0,One_Off_Only,0,1
C15148,0.0,0.0,66.75,0.0,66.75,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,0.0,312.343947,0.0,12,0.0,0.0,5.5625,0.0,0.0,0.0,Installments_Only,0,0
C15149,4.421403,0.909091,95.59,22.03,73.56,0.0,1.0,0.083333,1.0,0.0,0,16,4500.0,186.546816,50.283744,0.545455,12,0.0009825339978165911,3.7098824403603596,7.965833333333333,0.0,15.545568000000001,0.0,Both,1,0
C15150,41.049799,0.727273,413.31,133.31,280.0,0.0,0.583333,0.083333,0.416667,0.0,0,8,6000.0,475.939508,106.476161,0.625,12,0.006841633155263945,4.469915695972951,34.4425,0.0,39.661625666666666,0.0,Both,1,1
C15151,3611.316106,1.0,2400.71,1479.24,921.47,1815.313783,1.0,1.0,1.0,0.166667,2,32,11500.0,3911.840079,795.275831,0.0,12,0.3140274872051935,4.918846867121165,200.05916666666667,151.27614858333334,325.98667325,0.4305748430580548,Both,0,1
C15152,3214.579198,1.0,0.0,0.0,0.0,2322.566457,0.0,0.0,0.0,0.166667,3,0,4000.0,2232.66712,748.463466,0.0,12,0.8036447974908879,2.9830007630191964,0.0,193.54720475,186.05559333333335,0.9999999956944181,No_Purchases,0,0
C15153,339.183041,1.0,139.5,139.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1200.0,877.494612,167.323383,0.090909,12,0.2826525318112289,5.244303239774728,11.625,0.0,73.124551,0.0,One_Off_Only,0,0
C15154,477.16584,1.0,1342.51,1072.51,270.0,0.0,0.583333,0.583333,0.083333,0.0,0,20,8500.0,1089.226019,211.335301,0.0,12,0.05613715758101511,5.154018104433102,111.87583333333333,0.0,90.76883491666666,0.0,Both,0,1
C15155,3711.955487,1.0,1241.4,626.4,615.0,0.0,0.666667,0.25,0.666667,0.0,0,22,11000.0,848.624102,855.287602,0.0,12,0.3374504985114087,0.9922090418398344,103.45,0.0,70.71867516666667,0.0,Both,0,1
C15156,390.008261,1.0,0.0,0.0,0.0,463.287959,0.0,0.0,0.0,0.083333,1,0,2500.0,250.588485,205.177541,0.0,12,0.15600330377598678,1.2213250610443245,0.0,38.607329916666664,20.88237375,0.9999999784151529,No_Purchases,0,0
C15157,2251.896834,1.0,1331.0,1321.1,9.9,0.0,1.0,1.0,0.083333,0.0,0,24,12500.0,4571.887377,502.626418,0.0,12,0.18015174657587862,9.09599480312245,110.91666666666667,0.0,380.99061475,0.0,Both,0,1
C15158,2461.015559,0.636364,0.0,0.0,0.0,308.497698,0.0,0.0,0.0,0.166667,2,0,6500.0,8328.730628,982.558921,0.142857,12,0.37861777772520344,8.476571089251031,0.0,25.7081415,694.0608856666666,0.9999999675848484,No_Purchases,1,1
C15159,9309.635579,1.0,9007.67,8775.37,232.3,0.0,1.0,1.0,0.25,0.0,0,87,15000.0,5528.180381,2618.776868,0.0,12,0.6206423715195718,2.110978001769267,750.6391666666667,0.0,460.6816984166667,0.0,Both,0,1
C15160,4355.982388,1.0,0.0,0.0,0.0,305.985578,0.0,0.0,0.0,0.166667,2,0,7500.0,1188.602797,1142.583303,0.0,12,0.5807976509589365,1.040276698842354,0.0,25.498798166666663,99.05023308333334,0.9999999673187223,No_Purchases,0,1
C15161,62.996845,1.0,779.7,290.0,489.7,0.0,1.0,0.166667,0.833333,0.0,0,14,9000.0,775.601851,155.518201,0.5,12,0.006999649436667057,4.987209189282662,64.97500000000001,0.0,64.63348758333333,0.0,Both,1,1
C15162,22.879526,0.833333,171.0,0.0,171.0,0.0,0.833333,0.0,0.5,0.0,0,7,1500.0,152.51735,85.653871,1.0,6,0.015253017231646552,1.7806239275952949,28.5,0.0,25.41955833333333,0.0,Installments_Only,1,0
C15163,4719.819043,1.0,2143.73,1292.78,850.95,146.547709,0.5,0.416667,0.333333,0.083333,1,28,12500.0,1031.151095,1032.193959,0.0,12,0.37758552313793164,0.9989896530775022,178.64416666666668,12.212309083333333,85.92925791666666,0.06398687276405364,Both,0,1
C15164,1241.565972,1.0,3637.75,3396.25,241.5,6419.421654,0.833333,0.583333,0.5,0.333333,8,26,7000.0,8754.779769,407.886506,0.416667,12,0.17736656717519064,21.463763634196727,303.1458333333333,534.9518045,729.56498075,0.6382929384588856,Both,1,1
C15165,49.198038,0.272727,699.0,699.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,69.941439,166.648868,0.0,12,0.027332243181487536,0.4196934287190341,58.25,0.0,5.82845325,0.0,One_Off_Only,0,0
C15166,662.691336,1.0,0.0,0.0,0.0,967.59402,0.0,0.0,0.0,0.166667,4,0,1200.0,107.916464,291.705634,0.0,12,0.5522427753979768,0.3699498663111229,0.0,80.632835,8.993038666666667,0.9999999896650872,No_Purchases,0,0
