BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,PAYMENTS,MINIMUM_PAYMENTS,TENURE,PAYMENT_TO_MIN_PAYMENT_RATIO,MONTHLY_AVG_PURCHASES,MONTHLY_AVG_CASH_ADVANCE,MONTHLY_AVG_PAYMENTS,CASH_ADVANCE_SHARE,PURCHASE_TYPE,CREDIT_LIMIT,BALANCE_TO_LIMIT_RATIO,IS_FULL_PAYER
341.149186,1.0,48.78,48.78,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,256.731955,259.3518,12,0.9898984510653696,4.065,0.0,21.394329583333334,0.0,One_Off_Only,500.0,0.6822983583540329,0
4461.155061,1.0,190.0,190.0,0.0,454.804237,0.090909,0.090909,0.0,0.090909,1,1,1240.620735,1818.377046,11,0.6822681417511243,17.272727272727273,41.345839727272725,112.78370318181818,0.7053369128941236,One_Off_Only,5000.0,0.8922310104155381,0
2378.150526,0.833333,0.0,0.0,0.0,4059.469587,0.0,0.0,0.0,0.333333,6,0,349.448115,441.102707,6,0.7922148323561562,0.0,676.5782645,58.2413525,0.9999999975366239,No_Purchases,5000.0,0.4756301042487398,0
3312.222433,1.0,3729.7,2169.35,1560.35,0.0,1.0,1.0,1.0,0.0,0,81,4974.329762,931.22828,12,5.341686689952256,310.80833333333334,0.0,414.5274801666667,0.0,Both,8000.0,0.4140278036074653,0
921.693369,1.0,2137.93,419.96,1717.97,0.0,0.75,0.166667,0.75,0.0,0,26,1655.891435,251.137986,12,6.593551996807364,178.16083333333333,0.0,137.99095291666666,0.0,Both,7500.0,0.1228924490361434,0
1998.15597,1.0,348.0,348.0,0.0,1940.357907,0.083333,0.083333,0.0,0.083333,1,1,2893.195013,419.016946,12,6.904720612308586,29.0,161.69649225,241.09958441666666,0.847925882828582,One_Off_Only,9000.0,0.2220173297533141,0
1630.620638,1.0,0.0,0.0,0.0,381.541722,0.0,0.0,0.0,0.166667,2,0,1117.714796,459.782873,12,2.430962172204223,0.0,31.7951435,93.14289966666666,0.9999999737905473,No_Purchases,2100.0,0.7764860143976856,0
6432.685892,1.0,0.0,0.0,0.0,3249.062265,0.0,0.0,0.0,0.5,16,0,1549.916395,2295.219735,12,0.6752801767135371,0.0,270.75518875,129.15969958333332,0.9999999969221888,No_Purchases,7000.0,0.9189551261157785,0
1432.654644,1.0,604.52,178.16,426.36,0.0,1.0,0.25,1.0,0.0,0,17,611.086937,901.913989,12,0.6775445748458774,50.376666666666665,0.0,50.92391141666667,0.0,Both,1400.0,1.0233247384048232,0
4338.877278,0.888889,0.0,0.0,0.0,5705.426498,0.0,0.0,0.0,0.444444,19,0,217.059511,10057.56192,9,0.021581722539788527,0.0,633.9362775555555,24.117723444444444,0.9999999982472827,No_Purchases,6000.0,0.7231462117947564,0
91.655431,0.363636,1110.01,1110.01,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3304.443043,84.471116,12,39.1192020217654,92.50083333333333,0.0,275.37025358333335,0.0,One_Off_Only,6000.0,0.015275905141206825,0
160.530303,0.363636,299.38,299.38,0.0,836.768709,0.166667,0.166667,0.0,0.083333,4,5,41.244164,89.772488,12,0.45942983562738776,24.948333333333334,69.73072574999999,3.4370136666666666,0.7364957553589425,One_Off_Only,1200.0,0.13377525138520624,0
677.077167,1.0,119.19,0.0,119.19,181.735735,0.416667,0.0,0.416667,0.083333,1,5,504.762147,641.307637,12,0.7870826885680345,9.9325,15.144644583333333,42.06351225,0.603922190173526,Installments_Only,700.0,0.9672530818963846,0
938.289723,1.0,264.4,0.0,264.4,965.35801,1.0,0.0,0.875,0.125,4,8,313.271849,769.971541,8,0.4068615893576047,33.05,120.66975125,39.158981125,0.7849983446336866,Installments_Only,1000.0,0.9382897136171029,0
381.959463,0.545455,1013.6,1013.6,0.0,476.74727,0.166667,0.166667,0.0,0.083333,1,12,2246.428764,103.601608,12,21.683336683023615,84.46666666666667,39.72893916666667,187.202397,0.3198900527399225,One_Off_Only,3500.0,0.1091312748310535,0
6912.431438,1.0,1483.9,1483.9,0.0,4848.111338,1.0,1.0,0.0,0.25,4,12,2701.466431,1690.030475,12,1.5984720127696395,123.65833333333335,404.00927816666666,225.12220258333332,0.7656510817106008,One_Off_Only,14500.0,0.47671940918846933,0
2677.340611,1.0,1443.89,1255.71,188.18,0.0,0.833333,0.75,0.5,0.0,0,35,707.157146,691.597386,12,1.0224982773069897,120.32416666666667,0.0,58.92976216666667,0.0,Both,8000.0,0.3346675759566656,0
1225.201454,1.0,1842.64,1842.64,0.0,0.0,0.583333,0.583333,0.0,0.0,0,8,2326.84606,996.543357,12,2.3349170111931516,153.55333333333334,0.0,193.9038383333333,0.0,One_Off_Only,1200.0,1.0210012031583233,0
7427.807223,1.0,205.89,110.0,95.89,3697.222827,0.416667,0.083333,0.416667,0.666667,11,12,2404.231683,2364.114477,12,1.0169692272606083,17.1575,308.10190225,200.35264025,0.9472497930246232,Both,9500.0,0.7818744437032901,0
3294.37955,1.0,0.0,0.0,0.0,2546.891416,0.0,0.0,0.0,0.083333,3,0,1084.059239,1228.291582,12,0.8825748267435831,0.0,212.24095133333333,90.33826991666666,0.9999999960736449,No_Purchases,4000.0,0.8235948854410128,0
0.0,0.0,9.28,0.0,9.28,0.0,0.25,0.0,0.25,0.0,0,3,0.0,312.343947,12,0.0,0.7733333333333333,0.0,0.0,0.0,Installments_Only,5000.0,0.0,0
1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,470.565984,408.799147,12,1.1510933326117403,0.0,17.14476375,39.213832000000004,0.9999999513942971,No_Purchases,1800.0,0.8935843405911981,0
2910.425009,1.0,0.0,0.0,0.0,2121.504999,0.0,0.0,0.0,0.333333,6,0,3855.512387,749.955592,12,5.14098751541828,0.0,176.79208325000002,321.29269891666667,0.9999999952863651,No_Purchases,7500.0,0.3880566673492578,0
1809.917132,1.0,266.64,0.0,266.64,0.0,1.0,0.0,1.0,0.0,0,24,77.991128,13916.7029,12,0.005604138315258467,22.22,0.0,6.499260666666667,0.0,Installments_Only,2500.0,0.7239668499041325,0
341.379209,1.0,426.92,426.92,0.0,36.144056,0.416667,0.416667,0.0,0.083333,1,13,595.682302,176.911112,12,3.3671274890224256,35.57666666666667,3.0120046666666664,49.64019183333334,0.07805411530248171,One_Off_Only,3000.0,0.11379306928735643,0
3157.715309,1.0,548.79,548.79,0.0,3075.115015,0.583333,0.583333,0.0,0.166667,5,48,3817.151157,852.200705,12,4.4791691555903,45.732499999999995,256.2595845833333,318.09592975,0.8485639093149246,One_Off_Only,3500.0,0.9022043714222732,0
1519.396916,1.0,0.0,0.0,0.0,1825.201472,0.0,0.0,0.0,0.333333,11,0,412.126381,527.787946,12,0.7808559788355609,0.0,152.10012266666666,34.343865083333334,0.9999999945211528,No_Purchases,2000.0,0.7596984542015077,0
4295.964134,1.0,0.0,0.0,0.0,4505.063338,0.0,0.0,0.0,0.416667,18,0,934.137744,1259.264875,12,0.7418119532492164,0.0,375.4219448333333,77.844812,0.9999999977802755,No_Purchases,7500.0,0.5727952171029397,0
9993.352521,1.0,0.0,0.0,0.0,3299.665576,0.0,0.0,0.0,0.5,10,0,2580.47736,2902.819273,12,0.8889555664426801,0.0,274.9721313333333,215.03977999999998,0.9999999969693898,No_Purchases,14500.0,0.6891967251108989,0
0.0,0.0,0.0,0.0,0.0,72.388903,0.0,0.0,0.0,0.083333,1,0,197.845282,312.343947,12,0.6334211934185108,0.0,6.032408583333333,16.487106833333332,0.9999998618572985,No_Purchases,3000.0,0.0,0
1776.088454,1.0,117.0,117.0,0.0,139.117692,0.333333,0.333333,0.0,0.166667,2,4,1160.657884,381.46904,12,3.0426003996916657,9.75,11.593141000000001,96.72149033333334,0.5431787452161351,One_Off_Only,9000.0,0.19734316133628538,0
1682.892726,1.0,2996.92,2282.59,714.33,0.0,1.0,0.916667,0.75,0.0,0,95,1222.419114,705.86365,12,1.7318062726164427,249.74333333333334,0.0,101.86825950000001,0.0,Both,5000.0,0.33657854452684294,0
1842.11833,1.0,83.31,0.0,83.31,0.0,0.083333,0.0,0.083333,0.0,0,3,603.296946,1018.247383,12,0.5924856279008416,6.9425,0.0,50.2747455,0.0,Installments_Only,2000.0,0.9210591603947043,0
535.278586,1.0,704.72,360.9,343.82,0.0,1.0,0.5,1.0,0.0,0,38,686.976557,828.745267,12,0.8289357128969798,58.72666666666667,0.0,57.24804641666666,0.0,Both,600.0,0.8921309617978174,0
1166.660018,1.0,2452.69,1541.69,911.0,0.0,0.666667,0.416667,0.416667,0.0,0,13,1259.60563,271.109376,12,4.646115903932593,204.39083333333335,0.0,104.96713583333333,0.0,Both,1500.0,0.7777733401481778,0
2369.91046,1.0,916.22,716.4,199.82,0.0,1.0,1.0,0.083333,0.0,0,26,795.94344,752.616787,12,1.0575679989773068,76.35166666666667,0.0,66.32862,0.0,Both,6500.0,0.3646016086698437,0
556.912886,1.0,0.0,0.0,0.0,972.223685,0.0,0.0,0.0,0.083333,1,0,1968.065171,188.435841,12,10.444218340383644,0.0,81.01864041666667,164.00543091666665,0.9999999897143014,No_Purchases,4000.0,0.13922822115192943,0
5976.796897,1.0,1194.52,0.0,1194.52,790.205561,0.416667,0.0,0.333333,0.333333,6,15,2722.095294,2670.210603,12,1.0194309320573434,99.54333333333334,65.85046341666667,226.84127450000003,0.3981434877174765,Installments_Only,6000.0,0.9961328145064454,0
3355.631092,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,6084.115091,890.639118,12,6.831178756610837,20.24,0.0,507.00959091666664,0.0,Installments_Only,13500.0,0.24856526588995168,0
3173.141048,1.0,895.92,0.0,895.92,0.0,1.0,0.0,1.0,0.0,0,12,723.653473,749.728054,12,0.9652212685478451,74.66,0.0,60.30445608333333,0.0,Installments_Only,4500.0,0.7051424535441279,0
204.440114,1.0,384.81,169.0,215.81,0.0,1.0,0.142857,0.857143,0.0,0,8,89.921689,100.913002,7,0.891081211608271,54.972857142857144,0.0,12.845955571428572,0.0,Both,1000.0,0.20444011195559889,0
3621.70204,1.0,674.73,674.73,0.0,1684.957411,0.25,0.25,0.0,0.166667,8,12,1139.058595,1403.477006,12,0.8115976122262339,56.2275,140.41311758333333,94.92154958333333,0.7140595809448103,One_Off_Only,4000.0,0.9054255077364363,0
1182.080141,1.0,266.68,0.0,266.68,848.848179,0.666667,0.0,0.666667,0.083333,6,8,119.861878,8607.234543,12,0.013925712987363968,22.223333333333333,70.73734825,9.988489833333334,0.7609383495373061,Installments_Only,1000.0,1.1820801291791987,0
82.706999,1.0,367.67,289.77,77.9,0.0,0.416667,0.333333,0.083333,0.0,0,9,610.349554,143.185465,12,4.262649923115456,30.639166666666668,0.0,50.86246283333333,0.0,Both,4700.0,0.01759723379234631,0
810.52348,0.727273,985.33,856.09,129.24,0.0,0.416667,0.166667,0.166667,0.0,0,10,5964.049531,502.623056,12,11.865849250539569,82.11083333333333,0.0,497.0041275833333,0.0,Both,5500.0,0.1473679051866038,0
1676.457032,1.0,0.0,0.0,0.0,271.277923,0.0,0.0,0.0,0.25,5,0,788.245672,1088.975559,12,0.7238414657216246,0.0,22.606493583333332,65.68713933333333,0.9999999631374367,No_Purchases,1800.0,0.9313650126035278,0
1838.106824,1.0,2682.25,2632.4,49.85,188.36824,1.0,1.0,0.083333,0.083333,1,16,1891.062946,429.697372,12,4.400918006989394,223.52083333333334,15.697353333333332,157.58857883333334,0.06561939749390222,Both,4500.0,0.40846818220340403,0
1804.401706,1.0,40.0,40.0,0.0,2392.281584,0.083333,0.083333,0.0,0.25,6,1,2459.382382,679.004285,12,3.622042452618065,3.3333333333333335,199.35679866666666,204.9485318333333,0.9835545316386586,One_Off_Only,2500.0,0.7217606795129573,0
831.835714,0.875,750.02,588.02,162.0,477.128277,0.75,0.375,0.625,0.25,7,13,215.867749,171.272347,8,1.2603770554754496,93.7525,59.641034625,26.983468625,0.38881061242112136,Both,1200.0,0.6931964225566966,0
229.540732,1.0,694.91,37.5,657.41,0.0,0.916667,0.166667,0.833333,0.0,0,15,1016.090423,189.29217,12,5.367841518862533,57.909166666666664,0.0,84.67420191666666,0.0,Both,7500.0,0.03060543089252609,0
578.795795,0.545455,994.12,105.0,889.12,2578.563752,0.833333,0.166667,0.833333,0.75,31,12,2369.347633,114.089533,12,20.767439071957714,82.84333333333333,214.88031266666667,197.4456360833333,0.7217441911389637,Both,2500.0,0.2315183170739267,0
2389.347926,1.0,382.5,0.0,382.5,0.0,0.75,0.0,0.75,0.0,0,9,1118.260439,1642.929308,12,0.680650364412086,31.875,0.0,93.18836991666666,0.0,Installments_Only,2500.0,0.9557391665770433,0
5379.384053,1.0,501.09,501.09,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,1480.283481,1923.071434,12,0.7697496032289896,41.7575,0.0,123.35695675,0.0,One_Off_Only,9000.0,0.5977093385581007,0
2386.932058,1.0,861.79,181.81,679.98,457.699229,0.333333,0.166667,0.166667,0.083333,1,7,6532.686986,634.388953,12,10.297605045187396,71.81583333333333,38.141602416666665,544.3905821666666,0.34687606042689373,Both,6000.0,0.39782200900362996,0
566.383268,1.0,1454.16,1043.25,410.91,0.0,1.0,0.75,1.0,0.0,0,44,1828.965302,208.822523,12,8.758467181317066,121.18,0.0,152.41377516666668,0.0,Both,3000.0,0.18879442203735192,0
1084.291919,1.0,270.0,270.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,371.168672,229.778025,12,1.6153357391188412,22.5,0.0,30.930722666666668,0.0,One_Off_Only,1200.0,0.9035765916368618,0
1535.248256,1.0,857.36,857.36,0.0,0.0,1.0,1.0,0.0,0.0,0,13,3239.629759,411.871046,12,7.865640743155305,71.44666666666667,0.0,269.9691465833333,0.0,One_Off_Only,6550.0,0.2343890463597114,0
862.753623,1.0,1282.38,0.0,1282.38,0.0,0.916667,0.0,0.833333,0.0,0,11,930.179257,179.698273,12,5.176339147325074,106.86500000000001,0.0,77.51493808333333,0.0,Installments_Only,11500.0,0.07502205410867648,0
4627.588589,1.0,1774.46,1774.46,0.0,0.0,0.583333,0.583333,0.0,0.0,0,12,864.174924,2154.424137,12,0.40111643067283165,147.87166666666667,0.0,72.014577,0.0,One_Off_Only,5200.0,0.8899208807886138,0
865.137568,1.0,149.0,0.0,149.0,1052.459725,0.272727,0.0,0.181818,0.181818,2,3,643.503303,248.667131,11,2.5878099551560774,13.545454545454545,95.67815681818182,58.500300272727266,0.8759841835232206,Installments_Only,1200.0,0.7209479673254336,0
844.230511,1.0,615.0,336.0,279.0,0.0,0.666667,0.25,0.416667,0.0,0,9,1028.163341,183.039309,12,5.617172018652451,51.25,0.0,85.68027841666667,0.0,Both,1500.0,0.562820336914531,0
5779.287938,1.0,5233.92,3277.47,1956.45,0.0,1.0,0.75,1.0,0.0,0,61,3555.592453,4277.740666,12,0.8311846655287995,436.16,0.0,296.29937108333337,0.0,Both,6000.0,0.9632146547279756,0
8884.816576,1.0,1233.58,1233.58,0.0,13674.24402,0.416667,0.416667,0.0,0.75,26,7,5574.916601,4576.531483,12,1.2181532257621461,102.79833333333333,1139.520335,464.57638341666666,0.9172528460546902,One_Off_Only,13000.0,0.6834474283973481,0
965.236679,1.0,2786.08,763.82,2022.26,0.0,0.75,0.333333,0.666667,0.0,0,33,1399.589495,244.198717,12,5.731354590558533,232.17333333333332,0.0,116.63245791666667,0.0,Both,4500.0,0.2144970393011177,0
2409.236843,1.0,990.15,772.6,217.55,0.0,0.75,0.416667,0.416667,0.0,0,26,707.712681,606.899998,12,1.1661108447373756,82.5125,0.0,58.97605675,0.0,Both,8000.0,0.3011546049985568,0
474.447149,0.5,109.74,0.0,109.74,1013.659552,0.375,0.0,0.25,0.125,1,3,176.013005,147.199792,8,1.1957421315009649,13.7175,126.707444,22.001625625,0.9023143557180772,Installments_Only,1700.0,0.27908655659360854,0
1986.566642,0.875,551.06,551.06,0.0,2147.863293,0.375,0.375,0.0,0.25,7,11,583.355186,1111.406948,8,0.5248799117199696,68.8825,268.482911625,72.91939825,0.7958222786888879,One_Off_Only,2500.0,0.7946266536214933,0
6223.173969,1.0,0.0,0.0,0.0,3607.876623,0.0,0.0,0.0,0.25,5,0,1373.795303,1450.180855,12,0.9473268722243139,0.0,300.65638525,114.48294191666668,0.9999999972282866,No_Purchases,7500.0,0.8297565280936581,0
1422.85376,1.0,159.46,159.46,0.0,0.0,0.1,0.1,0.0,0.0,0,3,468.122486,304.823458,10,1.5357166856982285,15.946000000000002,0.0,46.8122486,0.0,One_Off_Only,1600.0,0.8892835944419776,0
381.341657,1.0,78.0,0.0,78.0,934.808869,1.0,0.0,0.833333,0.666667,16,6,143.118373,85.152441,6,1.6807311042638102,13.0,155.80147816666667,23.853062166666664,0.922986447278174,Installments_Only,1000.0,0.3813416531865835,0
2317.222844,1.0,741.02,741.02,0.0,1101.246941,0.583333,0.583333,0.0,0.166667,2,11,1047.497885,574.751651,12,1.8225225885863077,61.751666666666665,91.77057841666668,87.29149041666666,0.5977672999031073,One_Off_Only,8200.0,0.2825881513626974,0
34.017341,0.272727,494.6,494.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,456.293143,19.131945,12,23.84979177506951,41.21666666666667,0.0,38.02442858333333,0.0,One_Off_Only,4000.0,0.008504335228739161,0
1160.206649,0.9,1600.0,1400.0,200.0,0.0,0.3,0.1,0.1,0.0,0,5,876.757279,474.632979,10,1.8472320705040588,160.0,0.0,87.6757279,0.0,Both,2000.0,0.5801033215994834,0
2654.816967,1.0,0.0,0.0,0.0,3469.664606,0.0,0.0,0.0,0.25,27,0,3225.132002,1689.935969,12,1.9084344271482014,0.0,289.13871716666665,268.76100016666663,0.999999997117877,No_Purchases,4000.0,0.6637042400907395,0
2532.816831,1.0,0.0,0.0,0.0,2640.226004,0.0,0.0,0.0,0.25,5,0,367.673648,420.892534,8,0.8735570473778695,0.0,330.0282505,45.959206,0.9999999962124454,No_Purchases,3000.0,0.844272274185759,0
2156.616367,1.0,1695.0,0.0,1695.0,90.775238,0.333333,0.0,0.25,0.083333,1,10,2194.901135,2095.016662,12,1.0476771685566806,141.25,7.564603166666667,182.90842791666668,0.05083239791886734,Installments_Only,2000.0,1.0783081781084591,0
1066.830615,1.0,509.94,0.0,509.94,0.0,1.0,0.0,1.0,0.0,0,27,812.018361,1361.687384,12,0.59633243619497,42.495,0.0,67.66819675,0.0,Installments_Only,1000.0,1.066830604331694,0
2361.237383,1.0,0.0,0.0,0.0,4233.413107,0.0,0.0,0.0,0.416667,14,0,3284.30732,996.558096,12,3.295650600026327,0.0,352.78442558333336,273.69227666666666,0.9999999976378399,No_Purchases,3000.0,0.7870791250430695,0
5630.793848,1.0,2743.66,2743.66,0.0,2638.893572,0.75,0.75,0.0,0.166667,2,23,1251.781578,1371.137719,12,0.9129510125237026,228.63833333333332,219.90779766666665,104.3151315,0.49026796144209756,One_Off_Only,10500.0,0.5362660802511752,0
1907.364819,1.0,192.88,138.0,54.88,0.0,0.583333,0.083333,0.5,0.0,0,9,1484.679588,684.377166,12,2.1693879341177795,16.073333333333334,0.0,123.723299,0.0,Both,7500.0,0.2543153088609129,0
1381.084668,1.0,162.56,0.0,162.56,186.248313,0.5,0.0,0.5,0.083333,1,6,503.442436,324.783283,12,1.5500872330892959,13.546666666666667,15.52069275,41.95353633333333,0.5339560461118928,Installments_Only,3000.0,0.46036155446546145,0
0.0,0.0,207.0,0.0,207.0,0.0,1.0,0.0,1.0,0.0,0,12,0.0,312.343947,12,0.0,17.25,0.0,0.0,0.0,Installments_Only,2500.0,0.0,0
1530.51083,1.0,0.0,0.0,0.0,485.900288,0.0,0.0,0.0,0.125,1,0,476.34769,317.958715,8,1.498143163078793,0.0,60.737536,59.54346125,0.9999999794196464,No_Purchases,5000.0,0.30610216538779567,0
2683.746154,1.0,130.0,130.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,610.42602,891.684832,12,0.6845759748823901,10.833333333333334,0.0,50.868835,0.0,One_Off_Only,4500.0,0.5963880328969156,0
7105.801894,1.0,0.0,0.0,0.0,1648.096839,0.0,0.0,0.0,0.083333,8,0,1400.282454,4486.832622,12,0.31208707095807714,0.0,137.34140325,116.6902045,0.9999999939323955,No_Purchases,7500.0,0.9474402512700797,0
9.444869,0.363636,127.14,127.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,0.0,312.343947,12,0.0,10.595,0.0,0.0,0.0,One_Off_Only,4000.0,0.0023612172440969567,0
7834.073316,1.0,239.58,0.0,239.58,5160.785017,0.083333,0.0,0.083333,0.333333,5,2,8848.955996,2295.921053,12,3.854207419673818,19.965,430.0654180833333,737.4129996666667,0.9556363303587478,Installments_Only,12000.0,0.6528394424559671,0
2406.569238,1.0,0.0,0.0,0.0,94.706407,0.0,0.0,0.0,0.25,4,0,314.272712,10774.73572,12,0.02916755639073108,0.0,7.8922005833333335,26.189392666666667,0.9999998944105339,No_Purchases,2400.0,1.0027371783219283,0
1473.542308,1.0,240.02,0.0,240.02,0.0,0.583333,0.0,0.5,0.0,0,12,613.733389,535.262291,12,1.1466030539669934,20.00166666666667,0.0,51.144449083333335,0.0,Installments_Only,1500.0,0.9823615321175898,0
830.51605,1.0,1059.04,799.04,260.0,0.0,0.5,0.333333,0.25,0.0,0,8,182.53903,400.00556,12,0.4563412204485053,88.25333333333333,0.0,15.211585833333332,0.0,Both,3000.0,0.2768386824105377,0
2061.27937,1.0,0.0,0.0,0.0,554.11523,0.0,0.0,0.0,0.25,3,0,552.713988,585.776445,12,0.9435578765281716,0.0,46.176269166666664,46.059498999999995,0.9999999819532125,No_Purchases,4500.0,0.4580620812043066,0
86.793633,1.0,387.41,387.41,0.0,0.0,0.5,0.5,0.0,0.0,0,5,37.014298,53.264985,6,0.6949085041686381,64.56833333333334,0.0,6.169049666666666,0.0,One_Off_Only,2500.0,0.03471745306113019,0
945.802599,1.0,540.0,0.0,540.0,912.094948,1.0,0.0,0.875,0.125,4,15,365.497356,1236.86484,8,0.2955030664829711,67.5,114.0118685,45.6871695,0.628123486673521,Installments_Only,1000.0,0.9458025895419742,0
1204.686047,1.0,0.0,0.0,0.0,2212.929045,0.0,0.0,0.0,0.75,20,0,1668.247356,448.064322,12,3.7232317702092836,0.0,184.41075375,139.020613,0.9999999954811022,No_Purchases,3500.0,0.3441960124451542,0
4914.325665,1.0,1653.6,353.6,1300.0,1442.395734,0.75,0.25,0.583333,0.166667,3,14,3410.253378,3451.70216,12,0.9879917820372086,137.79999999999998,120.19964449999999,284.18778149999997,0.46589073541051995,Both,5000.0,0.9828651310342699,0
1160.451877,0.909091,109.36,109.36,0.0,37.12951,0.090909,0.090909,0.0,0.090909,1,2,226.149461,279.581839,11,0.8088846318489009,9.941818181818181,3.3754100000000005,20.559041909090908,0.25346188587415674,One_Off_Only,1200.0,0.9670432227746398,0
41.624195,0.454545,102.0,102.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,278.021419,41.427923,12,6.710965256219758,8.5,0.0,23.168451583333333,0.0,One_Off_Only,1000.0,0.04162419458375805,0
306.460387,1.0,0.0,0.0,0.0,191.834575,0.0,0.0,0.0,0.083333,1,0,577.962789,171.809634,12,3.3639717512015803,0.0,15.986214583333334,48.163565750000004,0.9999999478717563,No_Purchases,7000.0,0.043780055223171355,0
3625.218146,1.0,313.27,313.27,0.0,668.468743,0.25,0.25,0.0,0.416667,5,4,0.0,312.343947,12,0.0,26.105833333333333,55.70572858333333,0.0,0.6809028786500394,One_Off_Only,4000.0,0.9063045342342386,0
13.084067,0.090909,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3929.643369,312.343947,12,12.58114101756097,29.166666666666668,0.0,327.47028075,0.0,One_Off_Only,1000.0,0.013084066869159331,0
525.143055,0.571429,0.0,0.0,0.0,1019.874229,0.0,0.0,0.0,0.142857,4,0,200.10608,130.9144,7,1.5285260041274293,0.0,145.69631842857143,28.586582857142854,0.9999999901948695,No_Purchases,1200.0,0.4376192088531733,0
1409.256223,0.9,4569.65,1748.94,2820.71,3883.517967,0.7,0.6,0.6,0.4,5,24,5772.813158,472.103929,10,12.227843661351024,456.965,388.3517967,577.2813158,0.4594156862334407,Both,30000.0,0.046975207417674934,0
3214.579198,1.0,0.0,0.0,0.0,2322.566457,0.0,0.0,0.0,0.166667,3,0,2232.66712,748.463466,12,2.9830007630191964,0.0,193.54720475,186.05559333333335,0.9999999956944181,No_Purchases,4000.0,0.8036447974908879,0
272.310015,1.0,575.3,220.34,354.96,0.0,1.0,0.083333,1.0,0.0,0,14,354.086664,201.23698,12,1.759550587593265,47.94166666666666,0.0,29.507222,0.0,Both,1500.0,0.18154000878973328,0
4660.384868,1.0,0.0,0.0,0.0,782.193415,0.0,0.0,0.0,0.333333,5,0,1161.791759,1309.518909,12,0.8871897474281546,0.0,65.18278458333333,96.81597991666666,0.9999999872154385,No_Purchases,5000.0,0.9320769717358461,0
3281.958491,1.0,398.08,0.0,398.08,6694.105562,0.416667,0.0,0.416667,0.583333,20,9,8092.781701,872.208375,12,9.2784956441344,33.17333333333333,557.8421301666666,674.3984750833333,0.9438706156291761,Installments_Only,8000.0,0.410244810862194,0
13.027653,0.272727,0.0,0.0,0.0,411.480832,0.0,0.0,0.0,0.166667,2,0,421.803076,27.864982,12,15.137383710714863,0.0,34.290069333333335,35.15025633333333,0.9999999756975321,No_Purchases,1200.0,0.01085637740953019,0
366.084233,0.909091,1167.39,1167.39,0.0,200.106907,0.5,0.5,0.0,0.083333,3,16,470.516409,206.511825,12,2.2783992452539104,97.28250000000001,16.675575583333334,39.20970075,0.14633079205691546,One_Off_Only,2500.0,0.1464336926142652,0
16304.88925,1.0,1770.57,0.0,1770.57,7424.094447,0.5,0.0,0.416667,0.666667,13,9,5337.961195,8345.641905,12,0.639610619454669,147.54749999999999,618.6745372500001,444.8300995833333,0.8074350599436997,Installments_Only,19000.0,0.8581520653378147,0
654.574445,1.0,0.0,0.0,0.0,2819.60583,0.0,0.0,0.0,0.083333,3,0,422.878799,269.178995,12,1.5709947326686942,0.0,234.9671525,35.239899916666666,0.9999999964534049,No_Purchases,8000.0,0.08182180552272274,0
2041.480046,1.0,7323.38,4944.88,2378.5,191.331735,1.0,0.833333,0.75,0.083333,1,81,3792.095079,1737.893866,12,2.1820061232553654,610.2816666666666,15.94431125,316.00792325000003,0.025460954657017257,Both,3000.0,0.6804933463983555,0
8.421315,0.272727,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,250.155585,122.06814,12,2.049310856271681,5.0,0.0,20.84629875,0.0,One_Off_Only,6000.0,0.001403552497660746,0
1733.68291,1.0,100.0,100.0,0.0,270.57595,0.083333,0.083333,0.0,0.333333,6,1,689.279807,1101.99844,12,0.62548164836348,8.333333333333334,22.54799583333333,57.43998391666667,0.7301497647068094,One_Off_Only,1700.0,1.0198134704716855,0
73.064932,1.0,221.52,0.0,221.52,0.0,1.0,0.0,1.0,0.0,0,12,210.01408,178.181993,12,1.1786492264316952,18.46,0.0,17.501173333333334,0.0,Installments_Only,1500.0,0.04870995434193364,0
4060.710208,0.727273,22500.0,0.0,22500.0,0.0,0.5,0.0,0.416667,0.0,0,12,8760.860264,1645.535202,12,5.324018714465528,1875.0,0.0,730.0716886666668,0.0,Installments_Only,23000.0,0.17655261766236843,0
